timestamp,round,client_id,samples,train_loss,val_loss,train_r2,val_r2,algorithm
2025-10-29 11:28:55,4,client_10,2583,8615.9296875,8197.0859375,-0.007698774337768555,-0.01995992660522461,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_2,4701,6183.7236328125,6504.8427734375,-0.0011572837829589844,-0.003825664520263672,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_20,4579,6884.43994140625,6503.89453125,-0.00604856014251709,-0.0033506155014038086,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_9,3847,6532.05712890625,6352.2353515625,-0.019799351692199707,-0.0120164155960083,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_15,4055,7168.23193359375,6988.8623046875,-0.014838576316833496,-0.013927459716796875,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_11,3666,8660.513671875,8252.138671875,-0.0008312463760375977,-0.0005320310592651367,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_1,3381,5353.82666015625,5175.69091796875,-0.006620287895202637,-0.002434253692626953,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_18,4179,6764.73486328125,6245.27197265625,-0.014289498329162598,-0.010790824890136719,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_3,5138,6703.31494140625,7176.3740234375,-0.01564645767211914,-0.027639031410217285,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_8,3043,8074.50244140625,7981.85009765625,-0.016818761825561523,-0.014624476432800293,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_4,3239,5048.5908203125,5157.65234375,-0.00984334945678711,-0.02328336238861084,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_23,3606,8240.724609375,7569.744140625,-0.009799957275390625,-0.006269931793212891,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:28:55,4,client_6,3961,7535.59033203125,7322.4208984375,-0.007505297660827637,-0.004941701889038086,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_22,3144,4165.52490234375,4293.89111328125,-0.006928205490112305,-0.012749791145324707,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_5,4092,5660.51806640625,5712.82470703125,-0.00746917724609375,-0.008130431175231934,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_14,3627,9576.6533203125,9948.3095703125,-0.010032296180725098,-0.012581706047058105,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_24,3291,6388.33544921875,6116.169921875,-0.010869383811950684,-0.006445884704589844,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_13,3951,9922.392578125,10734.3623046875,-0.004166603088378906,-0.0099409818649292,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_23,3606,8210.865234375,7547.62060546875,-0.006141066551208496,-0.0033288002014160156,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_16,4920,10633.2001953125,9811.05078125,-0.009974241256713867,-0.01016223430633545,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_3,5138,6689.56494140625,7157.39501953125,-0.013563036918640137,-0.024921178817749023,nasa_25c_alpha_0.1_fedavg
2025-10-29 11:29:00,5,client_18,4179,6795.02392578125,6270.94775390625,-0.01883089542388916,-0.014946222305297852,nasa_25c_alpha_0.1_fedavg
